"package_lc","version","osv_id"
"dio","2.0.10","GHSA-9324-jv53-9cc8"
"dio","2.0.11","GHSA-9324-jv53-9cc8"
"dio","2.0.12","GHSA-9324-jv53-9cc8"
"dio","2.0.13","GHSA-9324-jv53-9cc8"
"dio","2.0.14","GHSA-9324-jv53-9cc8"
"dio","2.0.15","GHSA-9324-jv53-9cc8"
"dio","2.0.16","GHSA-9324-jv53-9cc8"
"dio","2.0.17","GHSA-9324-jv53-9cc8"
"dio","2.0.18","GHSA-9324-jv53-9cc8"
"dio","2.0.19","GHSA-9324-jv53-9cc8"
"dio","2.0.2","GHSA-9324-jv53-9cc8"
"dio","2.0.20","GHSA-9324-jv53-9cc8"
"dio","2.0.21","GHSA-9324-jv53-9cc8"
"dio","2.0.22","GHSA-9324-jv53-9cc8"
"dio","2.0.23","GHSA-9324-jv53-9cc8"
"dio","2.0.3","GHSA-9324-jv53-9cc8"
"dio","2.0.4","GHSA-9324-jv53-9cc8"
"dio","2.0.5","GHSA-9324-jv53-9cc8"
"dio","2.0.6","GHSA-9324-jv53-9cc8"
"dio","2.0.7","GHSA-9324-jv53-9cc8"
"dio","2.0.8","GHSA-9324-jv53-9cc8"
"dio","2.0.9","GHSA-9324-jv53-9cc8"
"dio","2.1.0","GHSA-9324-jv53-9cc8"
"dio","2.1.1","GHSA-9324-jv53-9cc8"
"dio","2.1.10","GHSA-9324-jv53-9cc8"
"dio","2.1.11","GHSA-9324-jv53-9cc8"
"dio","2.1.12","GHSA-9324-jv53-9cc8"
"dio","2.1.13","GHSA-9324-jv53-9cc8"
"dio","2.1.14","GHSA-9324-jv53-9cc8"
"dio","2.1.15","GHSA-9324-jv53-9cc8"
"dio","2.1.16","GHSA-9324-jv53-9cc8"
"dio","2.1.2","GHSA-9324-jv53-9cc8"
"dio","2.1.3","GHSA-9324-jv53-9cc8"
"dio","2.1.4","GHSA-9324-jv53-9cc8"
"dio","2.1.5","GHSA-9324-jv53-9cc8"
"dio","2.1.6","GHSA-9324-jv53-9cc8"
"dio","2.1.7","GHSA-9324-jv53-9cc8"
"dio","2.1.8","GHSA-9324-jv53-9cc8"
"dio","2.1.9","GHSA-9324-jv53-9cc8"
"dio","2.2.0","GHSA-9324-jv53-9cc8"
"dio","2.2.1","GHSA-9324-jv53-9cc8"
"dio","2.2.2","GHSA-9324-jv53-9cc8"
"dio","3.0.0","GHSA-9324-jv53-9cc8"
"dio","3.0.0-dev.1","GHSA-9324-jv53-9cc8"
"dio","3.0.1","GHSA-9324-jv53-9cc8"
"dio","3.0.10","GHSA-9324-jv53-9cc8"
"dio","3.0.2","GHSA-9324-jv53-9cc8"
"dio","3.0.2-dev.1","GHSA-9324-jv53-9cc8"
"dio","3.0.3","GHSA-9324-jv53-9cc8"
"dio","3.0.4","GHSA-9324-jv53-9cc8"
"dio","3.0.5","GHSA-9324-jv53-9cc8"
"dio","3.0.6","GHSA-9324-jv53-9cc8"
